Year,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025
Inner London,35467.0,12208.0,20000.0,22972.0,25494.0,30432.0,41587.0,49199.0,54045.0,60925.0,87654.0,36450.0,12213.0,20394.0,23533.0,26114.0,31292.0,42780.0,50750.0,56267.0,64196.0,92988.0,37858.0,12624.0,21365.0,24537.0,27408.0,32389.0,44290.0,52327.0,58084.0,66309.0,95778.0,38573.0,13454.0,21932.0,24927.0,27519.0,32993.0,44855.0,54065.0,60235.0,68396.0,99410.0,40375.0,14249.0,23203.0,26192.0,29133.0,34615.0,47431.0,56426.0,62916.0,71361.0,101706.0,39048.0,13793.0,22619.0,25616.0,28402.0,33315.0,45625.0,53956.0,59827.0,67179.0,95726.0,41699.0,15554.0,24509.0,27417.0,30251.0,35786.0,48337.0,56770.0,62623.0,70819.0,101183.0,44449.0,16828.0,26498.0,29326.0,32317.0,38288.0,51730.0,61086.0,67874.0,75997.0,107755.0,46562.0,16850.0,27681.0,30934.0,34305.0,40096.0,54129.0,63613.0,70483.0,79371.0,111467.0,49854,19142.0,29951.0,32947.0,36166.0,42591.0,57913.0,69300.0,76871.0,87882.0,123862.0
Kent,21705.0,6789.0,10726.0,12886.0,14646.0,18198.0,25324.0,30176.0,32757.0,36228.0,46384.0,21995.0,7135.0,11048.0,13105.0,15074.0,18090.0,25628.0,30654.0,33484.0,36665.0,46731.0,22225.0,6950.0,11307.0,13311.0,15540.0,18951.0,26097.0,30862.0,33501.0,37399.0,47174.0,24604.0,8063.0,12745.0,15108.0,17460.0,20885.0,28586.0,33867.0,36367.0,40301.0,51419.0,24629.0,8202.0,12836.0,15386.0,17350.0,21147.0,29102.0,34652.0,37766.0,42087.0,53073.0,24767.0,8543.0,13657.0,15777.0,17761.0,21207.0,28995.0,32844.0,36106.0,40061.0,52188.0,26237.0,9513.0,15274.0,17454.0,19678.0,23062.0,30689.0,35591.0,39103.0,42763.0,53559.0,27962.0,9700.0,15586.0,18585.0,20872.0,24317.0,32429.0,37333.0,40326.0,43850.0,55379.0,30000.0,10912.0,17518.0,20628.0,22662.0,26302.0,34709.0,40246.0,43629.0,47276.0,58978.0,30721,10296.0,17017.0,20504.0,23209.0,26933.0,35035.0,41437.0,44693.0,48464.0,62546.0
Lancashire,21008.0,7329.0,11388.0,13276.0,15049.0,18054.0,24856.0,30237.0,32828.0,35871.0,44826.0,21486.0,7759.0,12161.0,14000.0,15607.0,18518.0,25000.0,29890.0,32913.0,36425.0,44985.0,21906.0,7918.0,12403.0,14202.0,15809.0,18766.0,25500.0,29900.0,33503.0,37490.0,46753.0,22423.0,8277.0,12988.0,14886.0,16506.0,19376.0,26427.0,31202.0,34471.0,38425.0,47100.0,22814.0,8272.0,13299.0,15238.0,17088.0,19920.0,27300.0,32869.0,35953.0,39577.0,47135.0,22690.0,8038.0,12726.0,14640.0,16498.0,19856.0,26294.0,31409.0,34813.0,38830.0,47014.0,25000.0,9098.0,14556.0,17219.0,19122.0,21905.0,28914.0,33900.0,36957.0,40275.0,49510.0,27316.0,10287.0,17118.0,19518.0,21395.0,24160.0,31491.0,37151.0,40505.0,44044.0,54599.0,29303.0,11143.0,17787.0,20652.0,22871.0,25806.0,32981.0,38002.0,41467.0,45473.0,55213.0,30142,11664.0,17774.0,20516.0,23425.0,26420.0,34258.0,39717.0,44050.0,47945.0,59390.0
Leeds,24183.0,8085.0,13467.0,15435.0,17347.0,20645.0,28166.0,32339.0,34949.0,38743.0,48363.0,24420.0,8345.0,14244.0,16034.0,17776.0,20909.0,28343.0,32849.0,35715.0,39125.0,49511.0,23300.0,7748.0,13128.0,15391.0,16947.0,20219.0,27562.0,32121.0,35213.0,39177.0,50424.0,24636.0,8310.0,13690.0,16215.0,18089.0,21395.0,29114.0,34526.0,37500.0,41258.0,51200.0,26541.0,9074.0,15417.0,17800.0,19321.0,22577.0,30635.0,35402.0,38311.0,41865.0,51976.0,26671.0,10092.0,16486.0,18100.0,19549.0,23380.0,30794.0,36255.0,39504.0,42806.0,52495.0,28757.0,11684.0,18059.0,19865.0,21588.0,25003.0,33181.0,39027.0,41786.0,46036.0,56862.0,29631.0,10790.0,18795.0,21121.0,23025.0,26123.0,34933.0,39944.0,43080.0,47166.0,60581.0,32391.0,13304.0,21553.0,23919.0,25379.0,28621.0,37485.0,43116.0,46465.0,50635.0,64300.0,32953,11675.0,20345.0,23579.0,25450.0,28795.0,37591.0,42811.0,46896.0,50863.0,67231.0
Leicestershire,20994.0,6191.0,10509.0,12875.0,14475.0,18050.0,24746.0,29531.0,32356.0,34946.0,43627.0,21943.0,6506.0,11007.0,13082.0,15078.0,18512.0,25492.0,30000.0,32692.0,35655.0,44015.0,22004.0,6343.0,10687.0,12518.0,14563.0,18229.0,25702.0,30213.0,33696.0,36737.0,44310.0,23475.0,7745.0,12411.0,14784.0,16702.0,20258.0,26567.0,31364.0,34015.0,37597.0,47366.0,24167.0,8935.0,13248.0,15785.0,17316.0,20566.0,27476.0,32310.0,35820.0,39574.0,47564.5,24421.0,9015.0,14285.0,16445.0,18001.0,21099.0,28078.0,32449.0,35175.0,38963.0,47763.0,27177.0,9550.0,15338.0,17956.0,19920.0,23567.0,31241.0,35586.0,38708.0,41845.0,52569.0,27466.0,9615.0,15619.0,18256.0,20540.0,24000.0,31501.0,36015.0,38696.0,42663.0,54037.0,29408.0,11163.0,16856.0,19609.0,22306.0,25637.0,32936.0,37385.0,40271.0,44920.0,56743.0,30652,11914.0,17722.0,21008.0,23608.0,27257.0,35320.0,41092.0,44975.0,48313.0,59931.0
Lincolnshire,19860.0,6825.0,10560.0,12466.0,14160.0,16975.0,22802.0,26917.0,29702.0,31951.0,41373.0,20375.0,7188.0,10995.0,13264.0,15102.0,17703.0,23289.0,27150.0,29929.0,32060.0,41373.0,20755.0,7561.5,11352.0,13464.0,15481.0,18021.0,23930.0,27958.0,30730.0,33533.0,42736.5,21354.0,7935.0,11953.0,14041.0,15878.0,18749.0,24970.0,29379.0,31644.0,34001.0,42736.5,22513.0,8218.0,11998.0,14122.0,16364.0,19171.0,26115.0,30482.0,33183.0,35359.0,44100.0,22940.0,8022.0,12496.0,14776.0,16692.0,19812.0,25816.0,30472.0,32817.0,35354.0,43062.0,24527.0,8999.0,14204.0,15916.0,17979.0,20983.0,28293.0,32299.0,35008.0,37463.0,45991.0,26499.0,9489.0,14726.0,17311.0,19543.0,23025.0,29986.0,33956.0,36452.0,39388.0,45991.0,27563.0,9979.0,15580.0,18606.0,20814.0,24024.0,31293.0,35566.0,37873.0,41044.0,48920.0,28588,10543.0,16054.0,18726.0,21507.0,25627.0,32086.0,36483.0,39344.0,42508.0,51671.0
Liverpool,22990.0,7856.0,12751.0,14631.0,16228.0,19851.0,26610.0,31711.0,33878.0,36969.0,47201.0,22705.0,7592.0,12204.0,14652.0,16554.0,19890.0,26351.0,31447.0,33897.0,36626.0,46939.0,22465.0,8089.5,11962.0,14126.0,15821.0,19193.0,26132.0,31410.0,33987.0,37803.0,48224.0,24179.0,8587.0,14075.0,16148.0,18201.0,21069.0,28390.0,34067.0,36650.0,39890.0,49509.0,26040.0,9436.0,14782.0,17298.0,19210.0,22282.0,30684.0,35837.0,38604.0,42557.0,51672.0,26397.0,9877.0,15606.0,17904.0,19989.0,22721.0,30077.0,34764.0,38217.0,41131.0,51594.0,27677.0,10220.5,16149.0,18436.0,20620.0,24607.0,31680.0,37678.0,40909.0,44493.0,54094.5,30209.0,10564.0,18506.0,21000.0,22666.0,26539.0,34718.0,39714.0,42606.0,47211.0,56595.0,31463.0,12250.0,20044.0,22694.0,24600.0,28344.0,36615.0,41319.0,44271.0,47653.0,60293.0,33648,11800.0,19943.0,22748.0,24984.0,29378.0,37785.0,43407.0,45788.0,49568.0,62474.0
London,31357.0,9385.0,16134.0,19186.0,21785.0,26543.0,36764.0,43617.0,47735.0,52688.0,74766.0,32163.0,9416.0,16556.0,19472.0,22136.0,27083.0,37619.0,44852.0,49158.0,54951.0,78283.0,33000.0,9762.0,16840.0,19962.0,22875.0,28022.0,38617.0,46025.0,50445.0,56480.0,81453.0,33875.0,10085.0,17915.0,20701.0,23495.0,28531.0,39616.0,46851.0,51899.0,58598.0,84595.0,35000.0,10604.0,18342.0,21669.0,24227.0,29784.0,41369.0,49018.0,54003.0,60525.0,86702.0,34583.0,10726.0,18666.0,21822.0,24236.0,29470.0,40260.0,47819.0,52266.0,58051.0,80251.0,36825.0,11751.0,20458.0,23637.0,26370.0,31494.0,43000.0,50063.0,54675.0,60669.0,83539.0,39133.0,12500.0,22003.0,25230.0,28000.0,33387.0,45507.0,53805.0,59121.0,66330.0,91955.0,41586.0,13004.0,23755.0,26996.0,30000.0,35747.0,48222.0,57087.0,62513.0,69736.0,96370.0,43190,13708.0,25133.0,28529.0,31371.0,37031.0,50574.0,60227.0,66503.0,75003.0,105982.0
Manchester,25225.0,9215.0,14540.0,16997.0,18740.0,22162.0,29415.0,34251.0,37289.0,40608.0,52137.0,26324.0,8924.0,15431.0,17376.0,19211.0,22836.0,30396.0,35033.0,38427.0,41724.0,53860.0,27118.0,9438.0,16204.0,18142.0,19977.0,23509.0,30811.0,36023.0,39414.0,43401.0,54850.0,27200.0,10462.0,16379.0,18376.0,20157.0,23867.0,31201.0,36748.0,39455.0,42782.0,55479.0,27947.0,10856.0,17007.0,18770.0,21098.0,24502.0,31748.0,36686.0,39999.0,44494.0,59119.0,27839.0,10427.0,16624.0,19238.0,20762.0,24085.0,31909.0,37796.0,40719.0,44408.0,62906.0,30127.0,11501.0,18817.0,20705.0,22403.0,25721.0,34816.0,40408.0,43229.0,47425.0,62906.0,33350.0,12575.0,20596.0,22975.0,24951.0,28918.0,37575.0,42986.0,46550.0,50521.0,66693.0,33272.0,12996.0,21558.0,23744.0,25571.0,29406.0,37833.0,44279.0,48057.0,52669.0,69448.0,36554,13789.0,23438.0,25866.0,27788.0,31700.0,41304.0,47284.0,51351.0,56261.0,73299.0
Merseyside Met County,21521.0,7020.0,11019.0,13095.0,15090.0,18012.0,25024.0,29506.0,32477.0,35207.0,44638.0,21720.0,7178.0,11254.0,13355.0,15126.0,18397.0,25179.0,29602.0,32560.0,35357.0,45391.0,21718.0,7066.0,11309.0,13124.0,15152.0,18226.0,25285.0,30372.0,33552.0,37146.0,46718.0,23215.0,8072.0,12375.0,14652.0,16666.0,19697.0,26722.0,31776.0,34585.0,38203.0,48041.0,24560.0,8529.0,12939.0,15422.0,17616.0,20806.0,28553.0,33413.0,36636.0,40340.0,51027.0,24907.0,9401.0,14196.0,16675.0,18604.0,21560.0,28912.0,33526.0,37183.0,40410.0,50743.0,25874.0,9368.0,14382.0,16994.0,18922.0,22251.0,30000.0,34311.0,37856.0,41062.0,51929.0,27888.0,10366.0,16057.0,18579.0,21000.0,24447.0,32368.0,36952.0,40344.0,43255.0,54192.0,29550.0,10002.0,16566.0,19948.0,22421.0,25852.0,33977.0,39290.0,42002.0,45386.0,58294.0,30946,11658.0,18140.0,20823.0,23567.0,26935.0,35699.0,40580.0,44603.0,47333.0,59495.0
Newcastle upon Tyne,23175.0,8493.0,13444.0,15068.0,16389.0,19565.0,26630.0,30867.0,34829.0,38597.0,48608.0,24035.0,8493.0,13765.0,15786.0,17643.0,20713.0,27973.0,33662.0,37444.0,41158.0,48608.0,22872.0,8231.0,12742.0,15022.0,16991.0,19558.0,26912.0,31713.0,35546.0,39664.0,48608.0,24082.0,8819.0,14600.0,16314.0,17925.0,20592.0,27947.0,33534.0,37031.0,40022.0,51519.5,24628.0,10125.0,15796.0,17760.0,19244.0,21873.0,29511.0,34221.0,37252.0,40667.0,54431.0,26086.0,10370.0,16539.0,17990.0,19487.0,23223.0,30606.0,35097.0,38273.0,41860.0,52767.0,27941.0,10648.0,17078.0,19273.0,21000.0,24230.0,31701.0,36388.0,39589.0,41771.0,56609.5,28608.0,11642.5,17199.0,19574.0,21814.0,25750.0,32556.0,37837.0,40344.0,43277.0,56609.5,30646.0,12637.0,19384.0,22647.0,24274.0,27100.0,34594.0,40046.0,44042.0,46627.0,60452.0,31786,13669.0,19854.0,22843.0,25000.0,28264.0,35750.0,41017.0,44152.0,47576.0,57964.0
Norfolk,19929.0,5986.0,9617.0,11227.0,13364.0,16383.0,23180.0,28363.0,31055.0,34528.0,43375.0,19875.0,6318.0,10163.0,11840.0,13776.0,16812.0,23407.0,27884.0,30463.0,33358.0,43162.0,21229.0,6579.0,10637.0,12587.0,15021.0,18168.0,24836.0,29500.0,32027.0,36144.0,44065.5,22467.0,7094.0,11451.0,13010.0,15151.0,18737.0,25401.0,29747.0,32285.0,35720.0,44969.0,22757.0,7024.0,11800.0,13867.0,16258.0,19419.0,25897.0,30458.0,32709.0,36449.0,45405.0,24250.0,7605.0,12356.0,14795.0,17216.0,20783.0,27323.0,31775.0,34919.0,38346.0,47182.0,25229.0,9239.0,13401.0,15880.0,18351.0,22038.0,28431.0,32920.0,35611.0,39180.0,48055.0,27375.0,9568.5,14742.0,17193.0,19648.0,23525.0,30805.0,35349.0,38404.0,42418.0,50585.0,29011.0,9898.0,15503.0,18670.0,21569.0,25082.0,32926.0,37302.0,40372.0,44410.0,55172.0,29114,9739.0,15108.0,17860.0,21064.0,25332.0,33305.0,38159.0,41167.0,45531.0,57444.0
North East,21177.0,7451.0,11647.0,13515.0,15188.0,18225.0,24747.0,28575.0,31314.0,34761.0,42512.0,21736.0,7460.0,11722.0,13773.0,15550.0,18486.0,25116.0,29126.0,31980.0,35434.0,44511.0,21650.0,7779.0,12102.0,14176.0,15797.0,18712.0,25241.0,29581.0,32309.0,35554.0,43998.0,22602.0,7993.0,12607.0,14907.0,16679.0,19560.0,26126.0,30605.0,33329.0,36523.0,45580.0,23436.0,8604.0,13559.0,15725.0,17377.0,20214.0,27000.0,31706.0,34193.0,37271.0,47344.0,23273.0,8747.0,13504.0,15863.0,17489.0,20266.0,26755.0,31000.0,33768.0,36736.0,45993.0,25017.0,9032.0,14404.0,16781.0,18534.0,21614.0,28556.0,33458.0,36042.0,39213.0,47939.0,26449.0,9802.0,15432.0,18135.0,20044.0,23249.0,30199.0,35049.0,38002.0,41176.0,50065.0,28190.0,10664.0,16662.0,19377.0,21773.0,25000.0,31996.0,37022.0,39786.0,43512.0,53782.0,29266,10727.0,17213.0,20252.0,22769.0,26092.0,33006.0,38097.0,41339.0,45254.0,56226.0
North West,21664.0,7200.0,11434.0,13442.0,15288.0,18418.0,25269.0,30143.0,32876.0,36094.0,45724.0,22103.0,7381.0,11850.0,14036.0,15778.0,18844.0,25875.0,30531.0,33473.0,36750.0,46560.0,22633.0,7514.0,12200.0,14370.0,16182.0,19230.0,26442.0,31162.0,34315.0,37871.0,47980.0,23484.0,8242.0,12984.0,15300.0,17073.0,20059.0,27284.0,32172.0,35322.0,38842.0,48839.0,24396.0,8628.0,13532.0,15850.0,17800.0,20973.0,28503.0,33597.0,36684.0,40137.0,50746.0,24398.0,8557.0,13587.0,15819.0,17995.0,21100.0,28262.0,33303.0,36400.0,40082.0,50263.0,26173.0,9564.0,15115.0,17674.0,19593.0,22709.0,30200.0,35360.0,38822.0,42149.0,52954.0,28382.0,10442.0,16495.0,19367.0,21344.0,24770.0,32744.0,37784.0,40914.0,44591.0,55885.0,30298.0,11136.0,18041.0,21049.0,23149.0,26565.0,34726.0,40241.0,43725.0,47716.0,60416.0,31489,11656.0,18450.0,21418.0,23902.0,27406.0,36361.0,42468.0,45948.0,49869.0,63864.0
Northern Ireland,20966.0,7324.0,11079.0,12871.0,14535.0,17794.0,24520.0,29046.0,31992.0,35669.0,43917.0,21215.0,7534.0,11627.0,13715.0,15233.0,18127.0,24782.0,29294.0,31954.0,35779.0,43700.0,22071.0,7984.0,12000.0,14211.0,15847.0,18847.0,25860.0,30368.0,32932.0,36297.0,44539.0,22459.0,8058.0,12626.0,14538.0,16383.0,19265.0,26274.0,30693.0,33165.0,36880.0,44812.0,23289.0,8354.0,12814.0,14975.0,16825.0,19946.0,27000.0,32000.0,34802.0,38157.0,47210.0,24099.0,8309.0,13350.0,15492.0,17609.0,20917.0,27777.0,32604.0,35211.0,38828.0,48504.0,25419.0,9630.0,14660.0,16997.0,19081.0,22380.0,29315.0,34352.0,37598.0,40761.0,50156.0,26789.0,9360.0,15165.0,17936.0,20104.0,23637.0,31077.0,36418.0,39980.0,42927.0,54009.0,28759.0,10030.0,16275.0,19462.0,21899.0,25353.0,32986.0,38126.0,41068.0,43818.0,55416.0,31084,10233.0,17441.0,20924.0,23429.0,27376.0,35623.0,41031.0,44531.0,48703.0,61143.0
Nottinghamshire,19854.0,6624.0,10557.0,12596.0,14087.0,16969.0,23072.0,27349.0,29972.0,33538.0,43164.0,20418.0,6612.0,10734.0,12677.0,14438.0,17533.0,23545.0,27311.0,30003.0,33383.0,42852.0,20982.0,7203.0,11221.0,13297.0,15092.0,18208.0,24623.0,28518.0,31150.0,34823.0,44285.0,21173.0,7794.0,12157.0,14164.0,16043.0,18672.0,24740.0,29229.0,31683.0,34608.0,45280.0,21556.0,6972.0,11776.0,13866.0,16205.0,18833.0,25473.0,30000.0,32638.0,37279.0,46275.0,22247.0,7322.0,12026.0,14418.0,16624.0,19763.0,26071.0,30093.0,32821.0,35956.0,47412.5,23652.0,8825.0,13224.0,15966.0,18173.0,21064.0,27630.0,31713.0,34435.0,37601.0,47412.5,25380.0,8758.0,13563.0,16351.0,18755.0,22483.0,28899.0,33281.0,36124.0,39874.0,48550.0,26560.0,8228.0,13537.0,16369.0,19170.0,23518.0,30628.0,35191.0,38176.0,41938.0,52794.0,27413,9000.0,14833.0,17834.0,20933.0,24706.0,31659.0,36532.0,39560.0,43611.0,55513.0
Outer London,25250.0,7689.0,12173.0,14820.0,16806.0,21058.0,29982.0,35130.0,38479.0,42088.0,52693.0,25180.0,7315.0,12000.0,14548.0,16718.0,20960.0,29866.0,35180.0,38318.0,42155.0,53443.0,25347.0,7694.0,12000.0,14361.0,16595.0,20780.0,29758.0,34983.0,38063.0,42274.0,53407.0,26459.0,7948.0,12548.0,15367.0,17768.0,22000.0,31242.0,36879.0,39699.0,43733.0,56145.0,27108.0,8339.0,12811.0,15554.0,18000.0,22594.0,32153.0,38378.0,41673.0,45585.0,57998.0,27642.0,8613.0,13743.0,16564.0,19092.0,23503.0,32394.0,37764.0,41284.0,45545.0,56849.0,30204.0,8998.0,15045.0,18289.0,20973.0,25641.0,35125.0,40704.0,44075.0,48096.0,58688.0,30724.0,9599.0,15719.0,18950.0,21690.0,26225.0,35881.0,41837.0,45626.0,49889.0,62852.0,33488.0,10119.0,16917.0,20527.0,23921.0,28620.0,38655.0,44996.0,48544.0,53101.0,67936.0,33801,10173.0,16640.0,20804.0,24129.0,29071.0,38715.0,44652.0,48646.0,53101.0,68813.0
